source_narrator_id,narrator_code,narrator_name,profile_name,avatar_url,book_count,album_count,following_count,follower_count,profile_summary,source_url,source
79939896,LR_NARRATOR_000052,说书人臧汝德,说书人臧汝德,https://headpic.lrts.me/INsc77E9YbMWsNxLCAqvQJXz6fcNGxsE-announcer-1-22345612.png?imageMogr2/thumbnail/180x180&sign=cd14e08d3ede6f496e47bf4c1b479fba&t=6a38a59b,120,,2,50102,"说书人臧汝德推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/79939896,lrts
674471500,LR_NARRATOR_000053,娱悦佳音,娱悦佳音,https://headpic.lrts.me/784799727_20240104112230uc.jpg?imageMogr2/thumbnail/180x180&sign=34f5591962f23563469fb7e4b6b14499&t=6a38a59b,690,,32,6413,"娱悦佳音推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/674471500,lrts
799918198,LR_NARRATOR_000054,丛林天润,丛林天润,https://headpic.lrts.me/wrOHBBKOeIXgRr1QOCOLppOIIkLR7EvW-announcer-1-21705789.png?imageMogr2/thumbnail/180x180&sign=6c79ba9222939f862ac3aafe8990a0a0&t=6a38a59b,14,,,21,"丛林天润推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/799918198,lrts
800312066,LR_NARRATOR_000055,主播孙一先生,主播孙一先生,https://headpic.lrts.me/800312066_20250325164210uc.jpg?imageMogr2/thumbnail/180x180&sign=a207b6b0368aca55a11e80cd1af6c0f7&t=6a38a59b,1,,,,"主播孙一先生推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/800312066,lrts
79940882,LR_NARRATOR_000056,邵军荣,邵军荣,https://headpic.lrts.me/shaojunrong?imageMogr2/thumbnail/180x180&sign=e11ba8c8b4299fd26dc5450c03231b4d&t=6a38a59c,31,,,2325,"邵军荣推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/79940882,lrts
751001500,LR_NARRATOR_000057,百新,百新,https://headpic.lrts.me/c3W9dBqPjRYvVJ2IcobeTiR6D4A47ghx-announcer-1-16610694.png?imageMogr2/thumbnail/180x180&sign=770bbf92445dbb536e7cd3fffc1435f8&t=6a38a59c,5,,,69,"百新推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/751001500,lrts
773911588,LR_NARRATOR_000058,新评书剧社,新评书剧社,https://headpic.lrts.me/QjSDCXiOC3m48CN9P6ttiyZajn7lGs0K-announcer-1-19424129.png?imageMogr2/thumbnail/180x180&sign=ab43b1f33f7967913aa5b09ee63ac492&t=6a38a59c,57,,,277,"新评书剧社推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/773911588,lrts
744848568,LR_NARRATOR_000059,王玥波,王玥波,https://headpic.lrts.me/LOKGcsuAcPfaMNy76NebwgAjW1l2CMQX-announcer-1-1432153.png?imageMogr2/thumbnail/180x180&sign=d84ff757f0669be0f62826ee4fef1303&t=6a38a59c,169,,,2613,"王玥波推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/744848568,lrts
684259007,LR_NARRATOR_000060,播音拓仙人,播音拓仙人,https://headpic.lrts.me/62782007_20200522110032uc.jpg?imageMogr2/thumbnail/180x180&sign=7845666529d86d0b50ff9dcb242276d0&t=6a38a59c,1,,,192,"播音拓仙人推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/684259007,lrts
884489350,LR_NARRATOR_000061,戏曲多多,戏曲多多,https://headpic.lrts.me/3uuYNTVw8mJdbs2csEw0xFHIa2uHQVMa-announcer-1-23234123.png?imageMogr2/thumbnail/180x180&sign=6b54699ab7cecdfcb4f2dee2307b9d5d&t=6a38a59d,26,,,68,"戏曲多多推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/884489350,lrts
132869993,LR_NARRATOR_000062,石家兴,石家兴,https://headpic.lrts.me/1006805620150928200808uc.jpg?imageMogr2/thumbnail/180x180&sign=7832defe8e00d9798cc38bfe72ab39e9&t=6a38a59d,9,,,102,"石家兴推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/132869993,lrts
701978006,LR_NARRATOR_000063,有声的江南,有声的江南,https://headpic.lrts.me/4tcFkZ1SJDSykkWVJbqauuds4XrnM7bK-announcer-1-20591413.png?imageMogr2/thumbnail/180x180&sign=4096a23a4b13d8cf613f7a18609782dd&t=6a38a59d,102,,,93,"有声的江南推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/701978006,lrts
630240097,LR_NARRATOR_000064,小机灵鬼,小机灵鬼,https://headpic.lrts.me/0gCBVIyxXNyE2okLlecRqIlHYC8ASZPy-announcer-1-20605197.png?imageMogr2/thumbnail/180x180&sign=6c75f9d57f63675d119cb691ce7adb0b&t=6a38a59d,75,,137,25548,"小机灵鬼推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/630240097,lrts
79945020,LR_NARRATOR_000065,陈洁,陈洁,https://headpic.lrts.me/default_user_cover_2023_00.png?imageMogr2/thumbnail/180x180&sign=19a9c8d76bf8e1095ed6a0bec419465e&t=6a38a59e,20,,,261,"陈洁推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/79945020,lrts
1064340940,LR_NARRATOR_000066,华音传媒,华音传媒,https://headpic.lrts.me/IT2b64NQyxKnzvlKUqEoCQQwZZgKBXFp-announcer-1-27734331.png?imageMogr2/thumbnail/180x180&sign=3b723ba9a4bcbdd663bfe2dba29c7eea&t=6a38a59e,233,,,57,"华音传媒推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/1064340940,lrts
726643119,LR_NARRATOR_000067,李庆丰,李庆丰,https://headpic.lrts.me/D9WayhSgAbxBEMh7K8wzb0XLeG1Unz6d-announcer-1-11337724.png?imageMogr2/thumbnail/180x180&sign=47282e1258701909b5634ec9efae8c4a&t=6a38a59e,31,,,443,"李庆丰推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/726643119,lrts
775960574,LR_NARRATOR_000068,阿文房东,阿文房东,https://headpic.lrts.me/N1m4CZdQBbe3uYQCMhVuO8ks1Psh70LW-announcer-1-19616276.png?imageMogr2/thumbnail/180x180&sign=c42bea7da850b392498219c5daeeed9b&t=6a38a59e,96,,,1291,"阿文房东推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/775960574,lrts
753367172,LR_NARRATOR_000069,枕书千浔,枕书千浔,https://headpic.lrts.me/8wNVPeGoC0y6wxXWekNFo1uIVIT0BGOE-announcer-1-16969369.png?imageMogr2/thumbnail/180x180&sign=d85bc8ab1a33d367482e934274986ef8&t=6a38a59e,30,,,37,"枕书千浔推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/753367172,lrts
893475591,LR_NARRATOR_000070,有骨气的小金鱼,有骨气的小金鱼,https://headpic.lrts.me/V7PGe4aVkhK3dkFrPstyni1zjGAPUYcC-announcer-1-23436843.png?imageMogr2/thumbnail/180x180&sign=6b5f1c4c604763a97d13d1feef367eb6&t=6a38a59f,3,,,1,"有骨气的小金鱼推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/893475591,lrts
754556001,LR_NARRATOR_000071,佩奇宝宝,佩奇宝宝,https://headpic.lrts.me/itjppFWvabfFuEiTEWxfJIlvsJvOGQRy-announcer-1-17081547.png?imageMogr2/thumbnail/180x180&sign=d70a3f8e02ca0215105b27885f0ffcb9&t=6a38a59f,14,,,7,"佩奇宝宝推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/754556001,lrts
778299267,LR_NARRATOR_000072,半兽人,半兽人,https://headpic.lrts.me/knNRlBaQol5WM4gKCGec7tCvwPEMadgw-announcer-1-19866264.png?imageMogr2/thumbnail/180x180&sign=b67a99d9e36fa4e2641fdf9fd90a66bd&t=6a38a59f,15,,,4,"半兽人推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/778299267,lrts
777496001,LR_NARRATOR_000073,糖糖国风,糖糖国风,https://headpic.lrts.me/3Rg3pKHqWlPXW5csMwrnKCd8A7w6lYQF-announcer-1-19770259.png?imageMogr2/thumbnail/180x180&sign=662ae741434a0a373bfcae058649dbb0&t=6a38a59f,3,,,,"糖糖国风推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/777496001,lrts
623528869,LR_NARRATOR_000074,悦光讲故事,悦光讲故事,https://headpic.lrts.me/anHJLGnLGrtm2sqiL3CFporP7FxsA5z5-announcer-1-16399352.png?imageMogr2/thumbnail/180x180&sign=6face13b4f2fe3f2f6c85fc4699de2b6&t=6a38a59f,17,,5,307,"悦光讲故事推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/623528869,lrts
877202155,LR_NARRATOR_000075,汉盟声产队,汉盟声产队,https://headpic.lrts.me/HspKlIVGKppUDMHFqLyQBVjsZL3kf5Ef-announcer-1-21780918.png?imageMogr2/thumbnail/180x180&sign=e6b39e5c81273afa4fa5420f98b81b04&t=6a38a5a0,41,,,4453,"汉盟声产队推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/877202155,lrts
750885438,LR_NARRATOR_000076,管不住嘴,管不住嘴,https://headpic.lrts.me/J4FhxltmnLfBRUi3w3sW3ctNmFrINhrV-announcer-1-16610589.png?imageMogr2/thumbnail/180x180&sign=1aac968c3c5183998936c55d2106c14a&t=6a38a5a0,4,,,23,"管不住嘴推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/750885438,lrts
880425515,LR_NARRATOR_000077,辰央Cyy,辰央Cyy,https://headpic.lrts.me/hb33tOwBDp9Sauzx5BXaTOLfobzaAKI2-announcer-1-23097099.png?imageMogr2/thumbnail/180x180&sign=4cd6ef48a3792a6f307cc09800e90d52&t=6a38a5a0,1,,,4,"辰央Cyy推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/880425515,lrts
739665978,LR_NARRATOR_000078,有声公馆,有声公馆,https://headpic.lrts.me/sRLgh5i2wqOJJwlsn1oCYUktw8LHECjx-announcer-1-15686807.png?imageMogr2/thumbnail/180x180&sign=b3b3e71e35d1c8ec052b17c5054caa94&t=6a38a5a0,28,,4,158,"有声公馆推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/739665978,lrts
750195039,LR_NARRATOR_000079,一路听天下,一路听天下,https://headpic.lrts.me/V7neZu2aukOiVySAaT3X1DXSW33YD93L-announcer-1-10745049.png?imageMogr2/thumbnail/180x180&sign=de3b2c3b11b52bb2a9da38c873b6a507&t=6a38a5a2,2858,,,6277,"一路听天下推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/750195039,lrts
744855143,LR_NARRATOR_000080,入目山分,入目山分,https://headpic.lrts.me/etu1kYqhS2oPeb7CkkI8zjr1tbNouswV-announcer-1-2581385.png?imageMogr2/thumbnail/180x180&sign=ef4e5dd2c52a2f4bd5f774d1051fe6d6&t=6a38a5a2,25,,,7415,"入目山分推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/744855143,lrts
760974706,LR_NARRATOR_000081,乘风,乘风,https://headpic.lrts.me/MwlIECWfWKZXIip1Gs8bLTNf1Ss9ktmn-announcer-1-13326146.png?imageMogr2/thumbnail/180x180&sign=e2b256cad3a8efab97cf099daff8bef3&t=6a38a5a2,6,,,860,"乘风推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/760974706,lrts
722423759,LR_NARRATOR_000082,主播白鹭,主播白鹭,https://headpic.lrts.me/RrKNOcIL8er6DdPoYmrvkXQdMxsIVBVl-announcer-1-13453005.png?imageMogr2/thumbnail/180x180&sign=97b716eda898f6c61ad97383bd58dc31&t=6a38a5a2,6,,,1691,"主播白鹭推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/722423759,lrts
738190016,LR_NARRATOR_000083,主播依赖,主播依赖,https://headpic.lrts.me/738190016_20220401190920uc.jpg?imageMogr2/thumbnail/180x180&sign=0db2d0205b71302635c128b660e133bb&t=6a38a5a3,6,,,870,"主播依赖推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/738190016,lrts
744855145,LR_NARRATOR_000084,主播肝胆,主播肝胆,https://headpic.lrts.me/744855145_20220401234510uc.jpg?imageMogr2/thumbnail/180x180&sign=33bcb9decf2ded5301ec9b73b6142119&t=6a38a5a3,1,,,995,"主播肝胆推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/744855145,lrts
774305111,LR_NARRATOR_000085,锦鲤先生,锦鲤先生,https://headpic.lrts.me/4ratzc4EAmekAiZca1I6TM2Z4nzm5pSb-announcer-1-19495471.png?imageMogr2/thumbnail/180x180&sign=f474e0ecf8c253bdb67377a8106fc4f7&t=6a38a5a3,2,,,711,"锦鲤先生推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/774305111,lrts
799605977,LR_NARRATOR_000086,艺韵阁有声工作室,艺韵阁有声工作室,https://headpic.lrts.me/cZjtAKq4mUEzzlNceP9bYPIAJebPFh7I-announcer-1-21519631.png?imageMogr2/thumbnail/180x180&sign=924470b3ee6785943944dd4bdd628b68&t=6a38a5a3,15,,3,368,"艺韵阁有声工作室推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/799605977,lrts
750213016,LR_NARRATOR_000087,冠声文化,冠声文化,https://headpic.lrts.me/3RuR3Wr5L4BpTbhhdymVpsU3FM1JOm9I-announcer-1-12121121.png?imageMogr2/thumbnail/180x180&sign=92e7a2898180e8a14d95dcba9cc4ea0e&t=6a38a5a3,48,,,2269,"冠声文化推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/750213016,lrts
191185003,LR_NARRATOR_000088,季冠霖,季冠霖,https://headpic.lrts.me/3pjn5lQvMENfwNO3w56lafn0cANnrjet-announcer-1-1113634.png?imageMogr2/thumbnail/180x180&sign=eb2b664d65edb62839ee0626e2469e7b&t=6a38a5a4,9,,,1134,"季冠霖推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/191185003,lrts
750201787,LR_NARRATOR_000089,苏尚卿,苏尚卿,https://headpic.lrts.me/q40sNDoir2SMecr1vN876C8CU6vWGlpM-announcer-1-1510510.png?imageMogr2/thumbnail/180x180&sign=9502222991868fdde5545d637955f6c5&t=6a38a5a4,1,,,620,"苏尚卿推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/750201787,lrts
744848635,LR_NARRATOR_000090,边江,边江,https://headpic.lrts.me/QF2YFabOYSMNj85FCkS79VRyY2UTshny-announcer-1-1495771.png?imageMogr2/thumbnail/180x180&sign=bd850102de9d2fd212619c1ebb25b74d&t=6a38a5a4,5,,,361,"边江推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/744848635,lrts
779805722,LR_NARRATOR_000091,文靖渊,文靖渊,https://headpic.lrts.me/tQb3TSRdku41oorzibWXFCPaXD52L684-announcer-1-10246861.png?imageMogr2/thumbnail/180x180&sign=de38ea1a3cc509ecfb04a2f460243103&t=6a38a5a4,3,,,63,"文靖渊推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/779805722,lrts
802096726,LR_NARRATOR_000092,皇贞季,皇贞季,https://headpic.lrts.me/nFrg8nl52If0mZChlKaLirXSu9TDBovr-announcer-1-2226403.png?imageMogr2/thumbnail/180x180&sign=e4976eae3a873221e4edc2105ca3799b&t=6a38a5a4,2,,,53,"皇贞季推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/802096726,lrts
798730985,LR_NARRATOR_000093,景向谁依,景向谁依,https://headpic.lrts.me/94rroKgcLUWC5Ssjh2mcrfP3FXUXK7hT-announcer-1-2098508.png?imageMogr2/thumbnail/180x180&sign=5f55a41de1936b66c0ba2c0ff7af27fb&t=6a38a5a4,16,,,206,"景向谁依推荐的有声读物,懒人听书是4.8亿用户选择的综合性有声阅读交流平台。热门IP入驻，知名主播云集，海量内容资源共筑有声阅读生态圈，出版物、儿童读物、电台等多种节目类型满足用户全内容收听需求。",https://www.lrts.me/user/798730985,lrts
134355018,LR_NARRATOR_000094,声音盒子工作室,,,,,,,,https://www.lrts.me/user/134355018,lrts
79939589,LR_NARRATOR_000095,八音六合,,,,,,,,https://www.lrts.me/user/79939589,lrts
813402933,LR_NARRATOR_000096,周建龙工作室-拾六驿站,,,,,,,,https://www.lrts.me/user/813402933,lrts
781125161,LR_NARRATOR_000097,陪你悦读,,,,,,,,https://www.lrts.me/user/781125161,lrts
656347238,LR_NARRATOR_000098,爱时光音社,,,,,,,,https://www.lrts.me/user/656347238,lrts
228259506,LR_NARRATOR_000099,真吾,,,,,,,,https://www.lrts.me/user/228259506,lrts
74494910,LR_NARRATOR_000100,苏洛,,,,,,,,https://www.lrts.me/user/74494910,lrts
800312861,LR_NARRATOR_000101,桃夜,,,,,,,,https://www.lrts.me/user/800312861,lrts
1062155502,LR_NARRATOR_000102,大斌,,,,,,,,https://www.lrts.me/user/1062155502,lrts
912146819,LR_NARRATOR_000103,喜马拉雅,,,,,,,,https://www.lrts.me/user/912146819,lrts
890541466,LR_NARRATOR_000104,三里屯爽文剧场,,,,,,,,https://www.lrts.me/user/890541466,lrts
,LR_NARRATOR_000105,胖达,,,,,,,,,lrts
,LR_NARRATOR_000106,主播芊雪儿,,,,,,,,,lrts
,LR_NARRATOR_000107,主播小情绪,,,,,,,,,lrts
,LR_NARRATOR_000108,文若书声,,,,,,,,,lrts
,LR_NARRATOR_000109,三水白头,,,,,,,,,lrts
,LR_NARRATOR_000110,易天,,,,,,,,,lrts
,LR_NARRATOR_000111,串串书客,,,,,,,,,lrts
,LR_NARRATOR_000112,多多故事馆,,,,,,,,,lrts
,LR_NARRATOR_000113,"展旭尧,小酷说书",,,,,,,,,lrts
,LR_NARRATOR_000114,7妹,,,,,,,,,lrts
,LR_NARRATOR_000115,天艺,,,,,,,,,lrts
,LR_NARRATOR_000116,龙庙山,,,,,,,,,lrts
,LR_NARRATOR_000117,菜狗介介,,,,,,,,,lrts
,LR_NARRATOR_000118,长路SD有声,,,,,,,,,lrts
,LR_NARRATOR_000119,音箱宝藏,,,,,,,,,lrts
,LR_NARRATOR_000120,草莓酱紫,,,,,,,,,lrts
,LR_NARRATOR_000121,临在书院,,,,,,,,,lrts
,LR_NARRATOR_000122,萤火虫音乐,,,,,,,,,lrts
,LR_NARRATOR_000123,伯仲失萧曹,,,,,,,,,lrts
,LR_NARRATOR_000124,猛龙过江,,,,,,,,,lrts
,LR_NARRATOR_000125,Jason候鸟出品,,,,,,,,,lrts
,LR_NARRATOR_000126,知行合一,,,,,,,,,lrts
,LR_NARRATOR_000127,一路听天下,,,,,,,,,lrts
,LR_NARRATOR_000128,易经研习社,,,,,,,,,lrts
,LR_NARRATOR_000129,悟空你真逗,,,,,,,,,lrts
,LR_NARRATOR_000130,枷锁,,,,,,,,,lrts
,LR_NARRATOR_000131,十八听书,,,,,,,,,lrts
,LR_NARRATOR_000132,老六故事汇,,,,,,,,,lrts
,LR_NARRATOR_000133,悦尔music,,,,,,,,,lrts
,LR_NARRATOR_000134,静思有我,,,,,,,,,lrts
,LR_NARRATOR_000135,长达,,,,,,,,,lrts
,LR_NARRATOR_000136,快乐可可狮,,,,,,,,,lrts
,LR_NARRATOR_000137,加贝加贝,,,,,,,,,lrts
,LR_NARRATOR_000138,月亮,,,,,,,,,lrts
228719901,LR_NARRATOR_000139,荏苒凝音,,,,,,,,https://www.lrts.me/user/228719901,lrts
135443684,LR_NARRATOR_000140,瑜又七,,,,,,,,https://www.lrts.me/user/135443684,lrts
760975599,LR_NARRATOR_000141,也门大使,,,,,,,,https://www.lrts.me/user/760975599,lrts
749090004,LR_NARRATOR_000142,善读文学,,,,,,,,https://www.lrts.me/user/749090004,lrts
770159000,LR_NARRATOR_000143,煋韵,,,,,,,,https://www.lrts.me/user/770159000,lrts
767460087,LR_NARRATOR_000144,薄荷尔,,,,,,,,https://www.lrts.me/user/767460087,lrts
749803582,LR_NARRATOR_000145,宋南伶_次元口袋,,,,,,,,https://www.lrts.me/user/749803582,lrts
802969732,LR_NARRATOR_000146,Morii_行夜北,,,,,,,,https://www.lrts.me/user/802969732,lrts
760168009,LR_NARRATOR_000147,鹿拾亿,,,,,,,,https://www.lrts.me/user/760168009,lrts
980997343,LR_NARRATOR_000148,风中的大杨,,,,,,,,https://www.lrts.me/user/980997343,lrts
981278154,LR_NARRATOR_000149,石头宝,,,,,,,,https://www.lrts.me/user/981278154,lrts
980922580,LR_NARRATOR_000150,Cv梵罂,,,,,,,,https://www.lrts.me/user/980922580,lrts
967315183,LR_NARRATOR_000151,一颗桃砸,,,,,,,,https://www.lrts.me/user/967315183,lrts
981286625,LR_NARRATOR_000152,狂野的猫猫,,,,,,,,https://www.lrts.me/user/981286625,lrts
221495038,LR_NARRATOR_000153,己上芸,,,,,,,,https://www.lrts.me/user/221495038,lrts
802884376,LR_NARRATOR_000154,凤羽伊伊,,,,,,,,https://www.lrts.me/user/802884376,lrts
785527102,LR_NARRATOR_000155,丶宇公子,,,,,,,,https://www.lrts.me/user/785527102,lrts
749905540,LR_NARRATOR_000156,奇文琴声,,,,,,,,https://www.lrts.me/user/749905540,lrts
796151486,LR_NARRATOR_000157,创悦享,,,,,,,,https://www.lrts.me/user/796151486,lrts
